slug,id,title,level,grades,type,topics,stepCount,requirements,summary,outcome,imageFile,shopUrl
"ambassador--robotics-1-designing-robots","bffd48e0-87f0-40a9-9536-14b9a7859103","Robotics 1: Designing Robots","Ambassador","11-12","badge","Technology and Innovation","5","1. Pick a challenge | 2. Explore possible solutions | 3. Plan your prototype | 4. Build a prototype | 5. Get feedback on your robot","Explore the Design Thinking Process as you build a model of a social robot that can make life better for others. Decide on a challenge, brainstorm solutions, plan, build a prototype, and test it to see how well it meets the needs it is designed to address.","When you’ve earned this badge, you'll know how to design a robot and build a prototype.","images/ambassador/ambassador--robotics-1-designing-robots.png","http://girlscoutshop.com/Ambassador-Designing-Robots-Badge"
"ambassador--robotics-2-programming-robots","900b8dda-80c2-4b2e-8d84-f74dda46e28e","Robotics 2: Programming Robots","Ambassador","11-12","badge","Technology and Innovation","5","1. Learn about robots | 2. Build a robot model: motorized robot | 3. Explore the way robotics systems work together | 4. Learn about programming | 5. Write a program for a robot","To help you understand how robots work, learn about the parts that make up a robot. Get started by making a simple motorized robot to see how robot parts work together. Then practice coding robots, using important programming concepts, like functions and loops.","When you’ve earned this badge, you'll understand how robots work and how to control them.","images/ambassador/ambassador--robotics-2-programming-robots.png","http://girlscoutshop.com/Ambassador-Programming-Robots-Badge"
"ambassador--robotics-3-showcasing-robots","cb01bbb9-e53b-4789-b746-91d3319df763","Robotics 3: Showcasing Robots","Ambassador","11-12","badge","Technology and Innovation","5","1. Learn about robotics events | 2. Hold a mini robotics event | 3. Give a presentation about your robotics activities | 4. Find out about robotics career opportunities | 5. See robot makers and robots in action","After engineers build their robots, they share their work with others through challenges, competitions, or marketing campaigns. Now that you’ve built your robot, share your design with others and explore your future with robotics.","When you’ve earned this badge, you'll know how to share your robot designs with the world.","images/ambassador/ambassador--robotics-3-showcasing-robots.png","http://girlscoutshop.com/Ambassador-Showcasing-Robots-Badge"
"ambassador--space-science-master","be2e2575-69e7-4770-8c24-f9a61328fef7","Space Science Master","Ambassador","11-12","badge","Your World Near and Far","5","1. Discover worlds beyond Earth | 2. Dive into NASA science | 3. Explore your interests | 4. Dig deeper | 5. Share what you’ve learned","Explore, observe, design, and communicate your space science discoveries—just like scientists and engineers.","When you've earned this badge, you’ll understand more about space science and how you can be a part of NASA now and in the future.","images/ambassador/ambassador--space-science-master.png","https://www.girlscoutshop.com/ambassador-space-science-master-badge"
"ambassador--survival-camper","75f3f456-3e74-4a14-b92f-9b025658faa6","Survival Camper","Ambassador","11-12","badge","Outdoor Adventure","5","1. Plan a survival camping trip | 2. Gather your gear | 3. Plan and prepare your trip meals | 4. Learn a survival camp skill | 5. Go camping","Test your skills with limited supplies and have an unforgettable experience with your camping crew.","When you’ve earned this badge, you'll have planned and gone on a survival camping trip with a group of Girl Scouts or family members.","images/ambassador/ambassador--survival-camper.png","https://www.girlscoutshop.com/Ambassador-Survival-Camper-Badge"
"ambassador--ultimate-recreation-challenge","3f38af90-0881-4f31-86be-55d42cb9ebc9","Ultimate Recreation Challenge","Ambassador","11-12","badge","Sports and Recreation","5","1. Experience an ultimate adventure on a trail | 2. Take the ultimate camping trip | 3. Dive into an ultimate water adventure | 4. Go on the ultimate offbeat adventure | 5. Do an ultimate recreation challenge unique to your area","Go on five adventures where you can step up your outdoor skills and do things you’ve never done before. You decide what you’ll do, where you’ll go, and what your goals will be.","When you’ve earned this badge, you’ll have planned and taken five outdoor adventures that challenged and transformed you.","images/ambassador/ambassador--ultimate-recreation-challenge.png","http://www.girlscoutshop.com/AMBASSADOR-ULTIMATE-RECREATION-CHALLENGE-BADGE"
"ambassador--water","f8b1d054-8416-4f13-a03a-af655693fb77","Water","Ambassador","11-12","badge","Animals and Nature","5","1. Have fun reflecting on your relationship with water | 2. Celebrate water art—and create your own | 3. Find out about water issues | 4. Explore water solutions | 5. Educate and inspire","Find out more about water and reflect on the role water plays in your life and our world.","When you've earned this badge, you'll have dived deep into water—from its scientific origins to the joy of splashing around.","images/ambassador/ambassador--water.png","https://www.girlscoutshop.com/AMBASSADOR-WATER-BADGE"
"ambassador--counselor-in-training-i","438326d5-b898-48ae-8935-f657f8886b5a","Counselor in Training I","Ambassador","11-12","award","Leadership Awards; Awards","3","1. Team up with other teens to learn about leading at camp | 2. Support staff and help lead camp songs, games, and group activities | 3. Discover your strengths as a leader through hands-on experience","Build camp leadership skills and become the role model campers look up to.","When you’ve earned this award, you’ll know how to connect with campers and lead with confidence and care.","images/ambassador/ambassador--counselor-in-training-i.png","https://www.girlscoutshop.com/counselor-in-training-i-award-pin"
"ambassador--counselor-in-training-ii","5bafc140-6e15-4e4b-b705-003dc8ac20ca","Counselor in Training II","Ambassador","11-12","award","Leadership Awards; Awards","3","1. Plan and lead fun, meaningful camp activities | 2. Help manage group schedules and solve real-life challenges | 3. Complete a hands-on service project that supports your camp community","Take your camp leadership to the next level and help shape the camper experience.","When you’ve earned this award, you’ll be ready to lead with confidence, responsibility, and heart.","images/ambassador/ambassador--counselor-in-training-ii.png","https://www.girlscoutshop.com/counselor-in-training-ii-award-pin"
"ambassador--global-action","32a62c28-8ec0-431e-9b64-fbee291cd702","Global Action","Ambassador","11-12","award","Leadership Awards; Awards","5","1. Identify a community issue | 2. Explore the issue's root causes | 3. Brainstorm project ideas | 4. Make a plan | 5. Take Action and celebrate!","Team up to make local change with a global community perspective.","When you’ve earned this award, you’ll know how to address a global issue with a sustainable and measurable solution.","images/ambassador/ambassador--global-action.png","https://www.girlscoutshop.com/global-action-award"
"ambassador--gold-award","4653d70f-a42f-44be-b520-0e9b5e19853c","Gold Award","Ambassador","11-12","award","Leadership Awards; Awards","7","1. Identify an issue | 2. Investigate it thoroughly | 3. Get help and build your team | 4. Create a plan | 5. Present your plan and gather feedback | 6. Take action | 7. Educate and inspire","The highest award you can earn as a Senior or Ambassador Girl Scout. By leading a team, research the root cause of a community issue and complete a project that addresses it with lasting impact.","When you go for the Gold Award, you will know how to use your knowledge and leadership skills to make a difference in the world.","images/ambassador/ambassador--gold-award.png","https://www.girlscoutshop.com/badges-program/gold-silver-bronze-awards"
"ambassador--gold-torch-awards","5ef436fa-cd63-4f49-9fa4-36ca71921d77","Gold Torch Awards","Ambassador","11-12","award","Leadership Awards; Awards","5","1. Explore your strengths | 2. Set your direction | 3. Lead your team | 4. Look ahead together | 5. Make your mark","Lead with purpose and guide a team to make a difference.","When you’ve earned this award, you’ll know how to lead a successful team.","images/ambassador/ambassador--gold-torch-awards.png","https://www.girlscoutshop.com/senior-ambassador-gold-torch-award-pin"
"ambassador--senior-ambassador-true-north-award","34dc190b-fc50-4048-8500-f91f325d4519","Senior/Ambassador True North Award","Ambassador","11-12","award","Leadership Awards; Awards","4","1. Explore your values | 2. Choose a goal that matters to you | 3. Make a plan | 4. Act with courage, confidence, and character","Explore your core values, then act with courage in a way that matters deeply to you.","When you’ve earned this award, you’ll know how to stay true to yourself while pursuing your goals.","images/ambassador/ambassador--senior-ambassador-true-north-award.png","https://www.girlscoutshop.com/senior-ambassador-true-north-award-pin"
"ambassador--take-action","068f88f3-6e3f-497b-bfc0-e2ea4e9c0da6","Take Action","Ambassador","11-12","award","Leadership Awards; Awards","5","1. Identify a community issue | 2. Explore the issue's root causes | 3. Brainstorm project ideas | 4. Make a plan | 5. Take Action and celebrate!","Team up to turn your passion into a lasting solution in your community.","When you’ve earned this award, you’ll know how to address a local community issue.","images/ambassador/ambassador--take-action.png","https://www.girlscoutshop.com/take-action-award-pin"
